"","PAU89988T_6h","PAU89988T_24h","PATU8902_6h","PATU8902_24h","AveExpr","F","P.Value","adj.P.Val"
"SIRPA",-0.0961310248537769,-0.0439669075500976,-0.0277153067493101,-0.221625920250871,2.19381748004725,2.11611538201139,0.126470647194796,0.384320357533164
"LINC00472",-0.109934900297615,-0.051464365714647,0.219426846872353,0.623982091080847,0.819765734238822,2.11588523791704,0.12650203843887,0.384328521138651
"NRARP",0.147508772356368,0.144743341328898,0.0173204061436056,0.309350365851358,3.03421751387289,2.11541900152504,0.126565657958147,0.384347845633432
"KHSRP",0.181643441703747,0.0707518127096138,-0.0243619672825801,-0.152039376689633,7.71463784852805,2.11541787592698,0.126565811591441,0.384347845633432
"FAM13A",0.214930069119453,0.2305353875654,0.150074518999846,0.22621265016137,2.34058942722465,2.1144958834605,0.126691722126301,0.384503210514506
"RPLP1",-0.301360442432811,-0.334900445219686,0.0736058407421236,-0.339223257739013,10.7379699242589,2.11446511550325,0.126695926230624,0.384503210514506
"UBE2D3",0.309936715238268,0.227460157965459,-0.0699832012833852,0.191504692365744,6.95261939477876,2.11440065105054,0.126704735078799,0.384503210514506
"DENND4C",0.119880280040566,0.115922792120601,0.045354951088425,0.313621519178597,4.42712477845265,2.1142022894729,0.12673184464863,0.384503210514506
"MTMR6",0.0362941546821496,0.062936527427552,-0.0497830747490742,0.349784173162775,5.16757222604788,2.11384386931807,0.126780844847136,0.384536303857321
"RLTPR",-0.176562505984011,0.0726559482926351,0.423798847823514,0.27511640269265,1.29858228723158,2.11370238646124,0.126800192809775,0.384536303857321
"CAMLG",-0.130901695544922,-0.0513350682928273,-0.081195233531056,0.203079766539724,5.24807746264475,2.11345082580182,0.12683460190212,0.384553551826876
"ARSB",-0.00822638236765938,0.124767380232935,-0.0290076382753757,-0.180710306338515,4.10052895648427,2.1131005484338,0.126882530450335,0.384611772741575
"TPCN2",-0.204890174276025,-0.206078379774375,0.218212761853161,0.137751628839742,2.37563351890012,2.11196930522938,0.127037451937174,0.384994215479136
"TNFSF12",0.160484913600576,0.00172865893292107,0.354837778330596,0.235442037906995,2.62084180430429,2.11079099686126,0.12719903536934,0.385355935196369
"ZDHHC13",-0.018095461282325,-0.0303714882541684,-0.0929835285891869,0.232152366245304,4.93506729045846,2.11067923813987,0.127214372512357,0.385355935196369
"YKT6",-0.0818026292646943,-0.112513865831996,0.0390007480786574,-0.19699841896936,6.52707155791143,2.10944249253484,0.127384229496004,0.385649109034006
"GPN3",-0.0199727237326535,-0.0999777243640851,-0.107227415389751,0.323462234651048,6.22329391698778,2.10937519491677,0.12739347927672,0.385649109034006
"NCOA5",-0.0462265832468933,-0.0453788668709789,0.0101095445130968,-0.207897603950972,5.59873390115612,2.10934546430717,0.127397565856853,0.385649109034006
"DDOST",-0.239403996697176,-0.200035341882744,-0.00499914391243905,-0.231824407805005,7.68521697654044,2.10862281329777,0.127496940255191,0.385804192383219
"PRMT1",-0.183042863257541,-0.205464591046657,0.0255033710760433,-0.247827666055141,8.22515512788043,2.10855385724082,0.127506427014396,0.385804192383219
"ALDH1L1",-0.0520831389040137,0.328811283328004,0.406907667764981,0.371540375230987,0.972402875184769,2.10815111202011,0.127561850620469,0.385856757415121
"HMGN1",-0.088303857106224,-0.140461148240691,-0.0365462863354473,-0.0927663751542873,8.59141606260027,2.1078773245172,0.127599542567058,0.385856757415121
"TRA2A",0.139432095140335,0.0188344469797883,0.034658666559678,-0.139337299423421,6.55192206039795,2.10761332301395,0.127635898637199,0.385856757415121
"IL10RB-AS1",0.0628632439224737,0.51760585802011,0.507404685033995,0.722131758044819,0.946642755616989,2.10746727916267,0.127656015358064,0.385856757415121
"MRPS10",0.032444952741959,0.000790345441298967,-0.0697080007641881,0.166769569198332,7.28152543474668,2.10738105254086,0.127667894192919,0.385856757415121
"DYSF",-0.09170339374779,-0.060620645462653,0.174613589849058,-0.0227826466468208,3.77276624071087,2.10651488990052,0.127787285322428,0.38607032955364
"NUDT19",-0.0992429995687596,-0.220120674925402,-0.0905963440489757,-0.0579579459752235,5.4875551007281,2.10641392926889,0.127801209466054,0.38607032955364
"ZNF761",-0.0706590056690728,0.0944018392034125,0.0582094011332344,0.36563711362708,3.53679296779687,2.10624099920325,0.127825063179572,0.38607032955364
"MALT1",0.0722552623737238,-0.00414056707892563,0.0139839264468327,0.26978431907758,5.46443081253266,2.10548699560035,0.127929125292698,0.386204865104504
"GALNS",0.0133853758605067,0.0948167645769908,0.086031154080664,-0.276997495729034,4.50132217409855,2.10545427604674,0.127933643071252,0.386204865104504
"ERGIC3",-0.113387272126749,-0.18617786342709,0.0420147925918695,-0.255966858762868,7.36502848184433,2.10529135030758,0.127956141728552,0.386204865104504
"HCFC2",0.0617484589463477,0.17556134447778,0.157916002018359,0.423915426944578,2.44010191306036,2.1048481444118,0.128017366231274,0.38630257301567
"SNORA26",2.13279309151103,2.18523568870258,3.22364729972126,3.28020947081906,1.14338386342334,2.10399623626492,0.128135137426716,0.386570832583665
"RPL32P3",-0.279448468118564,-0.566996726489001,0.29975214561336,0.223069463758308,1.42582045609582,2.10343544432661,0.128212727164254,0.386606110333728
"DTWD2",0.139850952861308,0.107121040584488,0.0599480925455036,0.413001471661872,3.21250441204398,2.10334753718317,0.12822489435333,0.386606110333728
"BRMS1L",0.164646217478141,0.170345855159896,-0.167812182389278,0.11959105207665,4.72347456579017,2.10328568867449,0.1282334555226,0.386606110333728
"DRG1",-0.214947802579787,-0.17519325416735,-0.0326981660483412,-0.0582546032804645,7.25969756837979,2.10260915179361,0.12832714299755,0.386756441243406
"EML3",-0.201026348619703,-0.11621752885942,0.09195647952731,-0.205312355328418,3.94518879776556,2.10250847522329,0.128341091078083,0.386756441243406
"RFC1",0.0984036391040819,0.0702091432415788,-0.0519094699726326,0.12562999169413,6.65526745597972,2.10211922654414,0.128395034281028,0.386786668890432
"CRACR2A",0.0341576666764043,-0.10322147491182,0.223790410562686,0.176091764041374,4.46711062692364,2.10201921151579,0.128408898589735,0.386786668890432
"MAP3K11",-0.0759344174615979,-0.109679306355581,0.258466128938567,-0.0860076974710795,4.2635208446364,2.10088656779067,0.128566020648422,0.387056056341709
"PIP5K1A",-0.150652792863587,-0.127738428435129,-0.0794929395664088,-0.0684721800326127,6.30809435888054,2.10063949628992,0.128600322250183,0.387056056341709
"APH1B",-0.127619833057527,0.0382117248274497,0.198325416877262,0.456206472385581,1.37934642163628,2.10061546003268,0.128603659793867,0.387056056341709
"NUDT3",0.704466769707226,0.202228249695329,0.176120196291252,-0.368857515937856,3.77534390241798,2.10036518721002,0.128638416850084,0.387056056341709
"NUS1",0.161846131767218,0.0990065310172552,-0.0575501569675048,0.176543945962267,5.8863944521306,2.10033309239683,0.128642874801748,0.387056056341709
"C3orf58",0.125029150044374,0.209463751245335,0.00283416241272505,0.455555233009625,4.73151886300653,2.09921665034026,0.128798051452892,0.387328558473874
"HIST1H4I",0.16204263846438,-0.423110059312371,0.312335644575167,0.664388643680806,0.721155490905662,2.09918658090029,0.128802233651406,0.387328558473874
"UBE2K",-0.0107400068378443,-0.031690494689129,-0.0811521007391169,0.216021997944315,7.09514179589105,2.09874058780844,0.128864281610956,0.387328558473874
"SLC35E4",-0.144432351915488,-0.123690749064722,0.212249967967078,-0.11352180097271,2.35634243624254,2.09832650132812,0.128921919403478,0.387328558473874
"ATMIN",0.0951418925279022,0.0811519900739111,-0.111089188909673,0.0547156865917309,6.33664100796314,2.09830378659908,0.128925081928782,0.387328558473874
"STARD8",-0.394609604596076,-0.264222241618166,0.203270613543428,0.0741509361225694,1.35396135839388,2.09829128673723,0.128926822294593,0.387328558473874
"TRA2B",0.208434967461145,0.0704510743794771,0.0333982425550401,-0.00867553238210572,7.1694016916947,2.09822575813473,0.128935946308018,0.387328558473874
"PPP6C",0.180130798801807,0.173694590529355,-0.0556022301971177,0.221425417021088,6.21859536033196,2.09744883975816,0.129044175120532,0.387562936537757
"FOXM1",-0.0898479105383618,-0.123872150183717,-0.0334923967494651,-0.216602267699399,8.46037797907736,2.09725021669759,0.129071860035989,0.387562936537757
"SURF1",-0.323777795857858,-0.175180643208849,0.0368521054456981,-0.137849103144074,5.09907848475163,2.09699929399388,0.12910684382741,0.387581060987711
"HSDL1",-0.0822911501765171,-0.0110487210996295,0.0238261886744224,0.204694633054378,5.20772013546926,2.09674392359509,0.129142458189442,0.387601069871877
"SUGCT",-0.184040506226064,0.143267629335135,0.11851312371605,0.281842034343215,1.96459918075752,2.09603708864893,0.129241089619552,0.387737526413115
"MED9",-0.108559809962244,-0.0340244051489704,-0.124579465356842,-0.219701095495834,3.6138457579785,2.0960030447252,0.129245842137705,0.387737526413115
"SYNRG",0.0689572805208005,0.107686295775331,-0.0269861129445852,0.150308288884011,4.13714599905301,2.09543250116824,0.129325517763822,0.387865070265467
"B3GLCT",-0.0284091477389783,0.0373527843721879,-0.00472107128803501,0.228316145899952,5.06119832211989,2.09528378374729,0.129346294625088,0.387865070265467
"DISP2",-0.163703203907763,-0.175248146075909,0.313475862911915,0.109720961118949,2.60813689527715,2.09503755537504,0.129380702338294,0.387881375639816
"SEPT11",0.128757824220132,0.0619356402626625,-0.0977639085683055,0.0473250634990565,6.62834369164554,2.09444206946161,0.129463955652166,0.387921103509525
"C15orf65",0.583327874007006,0.259423040816429,0.310838285832498,0.261372185213046,2.60782928240237,2.09441463102273,0.129467793135965,0.387921103509525
"ZNF486",-0.123766337849225,-0.0705024993207082,-0.00897652248410985,0.28681368359736,2.06968650277842,2.09393218718259,0.129535286728298,0.387921103509525
"CCT7",-0.133669707601518,-0.168315322048993,0.00564521869376655,-0.204351584833944,9.37905600031556,2.09381555438054,0.129551609262922,0.387921103509525
"TMUB2",-0.243266726899753,-0.20556288591293,-0.00207290806360572,-0.0815979402949107,4.3155822652744,2.09362843338518,0.129577801104222,0.387921103509525
"DDHD1",0.0663150661083625,0.0475881621629004,0.116739523082609,0.419624906985318,2.35594183773969,2.09335481921997,0.129616109883351,0.387921103509525
"CLDND1",0.132711182283967,0.222358852355098,-0.0138496366874339,0.172551838755593,6.4119757473933,2.09326533964855,0.129628640580096,0.387921103509525
"LANCL1",-0.0568135673883532,-0.0785442282102489,-0.0582657489279015,0.334603889117266,5.54180740473103,2.09311972231589,0.129649035579688,0.387921103509525
"MESDC1",0.203427019740173,0.132787424561164,-0.0152024863302036,-0.167031461115277,3.86346950547718,2.09274451547598,0.129701602527445,0.387921103509525
"CHRAC1",0.204939837685315,0.103491728155116,-0.0875362325683504,-0.0985000101341917,6.53138432084306,2.09267073807985,0.129711941528856,0.387921103509525
"NGDN",-0.00105959190022364,0.0397778220033054,0.135197729715361,-0.121602437958659,5.93442903955382,2.09266562438931,0.129712658182997,0.387921103509525
"LATS2",-0.0147568279237631,0.125056027207327,-0.0300965750942206,0.0848022936080985,4.88689283059384,2.09221723856015,0.129775513418317,0.387976523947778
"DDX17",0.124472331072969,-0.0764962545724597,-0.0474671200660843,-0.235893753125809,7.39530813524156,2.09200853404608,0.129804781022782,0.387976523947778
"DPH7",-0.140800456378088,-0.232476293898717,0.187521935375645,-0.137365340202499,3.96255819577165,2.09155638646173,0.129868212126042,0.387976523947778
"KBTBD11",0.126179259876368,0.13608988693835,0.213945524413702,0.466863920678449,3.04934118372902,2.09136221667394,0.12989546214124,0.387976523947778
"PIGQ",-0.0170503567511759,0.140133688853465,0.204563960700795,-0.110146594365602,2.58940346700862,2.09105908235438,0.129938016657578,0.387976523947778
"TRMT12",0.320735426802395,0.0323503667467362,0.0422244717474642,-0.0883427016218787,3.46113274269061,2.09094433641245,0.129954128800473,0.387976523947778
"LFNG",-0.310021657939243,-0.197753281085288,0.223513097788201,0.385341478730984,2.2205700987652,2.09091105389078,0.129958802594152,0.387976523947778
"RFK",0.101958586415991,0.116438720557419,-0.0451058592952789,0.344065521305287,4.86349935173591,2.09088111013953,0.129963007685845,0.387976523947778
"RSPRY1",0.0843519787375246,0.130035717283233,-0.0903106569735197,0.0285583296176046,5.8331079537537,2.09044125200684,0.130024795156289,0.388074449921433
"RAB35",-0.0460104482832362,-0.132868747739827,0.0681562385057761,-0.142046719781954,6.13659341924893,2.08985406945247,0.130107326713725,0.388107962288797
"EAPP",0.0324848815879433,0.046244689981366,-0.229313145701514,-0.0819890251979221,6.56004554768411,2.08984598151151,0.130108463908977,0.388107962288797
"TMEM198",-0.453377465115096,-0.00302016894265861,0.2712156534535,0.488083634490948,0.840261980443579,2.08966924268646,0.13013331672814,0.388107962288797
"C1orf35",-0.050670470259476,0.137966846942279,-0.0587187864496941,-0.257199675307384,3.9078460981699,2.08928920374669,0.130186774673859,0.388107962288797
"TSTA3",-0.00124889763873348,-0.0828956778424041,0.0538611292913682,-0.267320855857714,5.72777325519147,2.08925871255435,0.130191064721794,0.388107962288797
"C1GALT1",0.122008126972045,0.257692783866012,-0.0187457488441831,0.435887537527356,3.64691503058805,2.08910684243617,0.130212434798305,0.388107962288797
